id,author/disease,gene,article_count
15757,Corcoran P/Pervasive developmental disorder,plasminogen,1
15758,Roybon L/Pervasive developmental disorder,plasminogen,1
15759,Vaheri A/Pervasive developmental disorder,plasminogen,1
15760,Ethell I/Pervasive developmental disorder,plasminogen,1
15761,Casarotto P/Pervasive developmental disorder,plasminogen,1
15762,Pouladi MA/Pervasive developmental disorder,plasminogen,1
15763,Castren ML/Pervasive developmental disorder,plasminogen,1
15764,Luhach K/Pervasive developmental disorder,doublecortin,3
15765,Kulkarni GT/Pervasive developmental disorder,doublecortin,3
15766,Singh VP/Pervasive developmental disorder,doublecortin,3
15767,Sharma B/Pervasive developmental disorder,doublecortin,3
15768,Gonzalez-Cano SI/Pervasive developmental disorder,synaptophysin,2
15769,Camacho-Abrego I/Pervasive developmental disorder,synaptophysin,2
15770,Diaz A/Pervasive developmental disorder,synaptophysin,2
15771,de la Cruz F/Pervasive developmental disorder,synaptophysin,2
15772,Morales-Medina JC/Pervasive developmental disorder,synaptophysin,2
15773,Flores G/Pervasive developmental disorder,synaptophysin,2
15774,Gonzalez-Cano SI/Pervasive developmental disorder,metallothionein 3,2
15775,Camacho-Abrego I/Pervasive developmental disorder,metallothionein 3,2
15776,Diaz A/Pervasive developmental disorder,metallothionein 3,2
15777,de la Cruz F/Pervasive developmental disorder,metallothionein 3,2
15778,Morales-Medina JC/Pervasive developmental disorder,metallothionein 3,2
15779,Flores G/Pervasive developmental disorder,metallothionein 3,2
15780,Yamauchi T/Pervasive developmental disorder,tumor necrosis factor,1
15781,Makinodan M/Pervasive developmental disorder,tumor necrosis factor,1
15782,Toritsuka M/Pervasive developmental disorder,tumor necrosis factor,1
15783,Okumura K/Pervasive developmental disorder,tumor necrosis factor,1
15784,Kayashima Y/Pervasive developmental disorder,tumor necrosis factor,1
15785,Ishida R/Pervasive developmental disorder,tumor necrosis factor,1
15786,Kishimoto N/Pervasive developmental disorder,tumor necrosis factor,1
15787,Takahashi M/Pervasive developmental disorder,tumor necrosis factor,1
15788,Komori T/Pervasive developmental disorder,tumor necrosis factor,1
15789,Yamaguchi Y/Pervasive developmental disorder,tumor necrosis factor,1
15790,Takada R/Pervasive developmental disorder,tumor necrosis factor,1
15791,Yamamuro K/Pervasive developmental disorder,tumor necrosis factor,1
15792,Kimoto S/Pervasive developmental disorder,tumor necrosis factor,1
15793,Yasuda Y/Pervasive developmental disorder,tumor necrosis factor,1
15794,Hashimoto R/Pervasive developmental disorder,tumor necrosis factor,1
15795,Kishimoto T/Pervasive developmental disorder,tumor necrosis factor,1
15796,Crosswell AD/Pervasive developmental disorder,insulin,1
15797,Sagui-Henson S/Pervasive developmental disorder,insulin,1
15798,Prather AA/Pervasive developmental disorder,insulin,1
15799,Coccia M/Pervasive developmental disorder,insulin,1
15800,Irwin MR/Pervasive developmental disorder,insulin,1
15801,Epel ES/Pervasive developmental disorder,insulin,1
15802,Tian C/Pervasive developmental disorder,neuroligin 1,1
15803,Paskus JD/Pervasive developmental disorder,neuroligin 1,1
15804,Fingleton E/Pervasive developmental disorder,neuroligin 1,1
15805,Roche KW/Pervasive developmental disorder,neuroligin 1,1
15806,Herring BE/Pervasive developmental disorder,neuroligin 1,1
15807,Deemyad T/Pervasive developmental disorder,parvalbumin,1
15808,Puig S/Pervasive developmental disorder,parvalbumin,1
15809,Papale AE/Pervasive developmental disorder,parvalbumin,1
15810,Qi H/Pervasive developmental disorder,parvalbumin,1
15811,LaRocca GM/Pervasive developmental disorder,parvalbumin,1
15812,Aravind D/Pervasive developmental disorder,parvalbumin,1
15813,LaNoce E/Pervasive developmental disorder,parvalbumin,1
15814,Urban NN/Pervasive developmental disorder,parvalbumin,1
15815,Santos-Terra J/Pervasive developmental disorder,somatostatin,4
15816,Deckmann I/Pervasive developmental disorder,somatostatin,4
15817,Schwingel GB/Pervasive developmental disorder,somatostatin,4
15818,Paz AVC/Pervasive developmental disorder,somatostatin,1
15819,Gama CS/Pervasive developmental disorder,somatostatin,1
15820,Bambini-Junior V/Pervasive developmental disorder,somatostatin,2
15821,Fontes-Dutra M/Pervasive developmental disorder,somatostatin,4
15822,Gottfried C/Pervasive developmental disorder,somatostatin,4
15823,Jayaprakash P/Pervasive developmental disorder,catalase,3
15824,Isaev D/Pervasive developmental disorder,catalase,1
15825,Shabbir W/Pervasive developmental disorder,catalase,1
15826,Lorke DE/Pervasive developmental disorder,catalase,1
15827,Sadek B/Pervasive developmental disorder,catalase,5
15828,Oz M/Pervasive developmental disorder,catalase,1
15829,Bozkurt H/Pervasive developmental disorder,plasminogen,1
15830,Simsek S/Pervasive developmental disorder,plasminogen,1
15831,Sahin S/Pervasive developmental disorder,plasminogen,1
15832,Bertoni A/Pervasive developmental disorder,oxytocin receptor,2
15833,Schaller F/Pervasive developmental disorder,oxytocin receptor,2
15834,Tyzio R/Pervasive developmental disorder,oxytocin receptor,2
15835,Gaillard S/Pervasive developmental disorder,oxytocin receptor,2
15836,Santini F/Pervasive developmental disorder,oxytocin receptor,2
15837,Xolin M/Pervasive developmental disorder,oxytocin receptor,2
15838,Diabira D/Pervasive developmental disorder,oxytocin receptor,2
15839,Vaidyanathan R/Pervasive developmental disorder,oxytocin receptor,2
15840,Matarazzo V/Pervasive developmental disorder,oxytocin receptor,2
15841,Medina I/Pervasive developmental disorder,oxytocin receptor,2
15842,Hammock E/Pervasive developmental disorder,oxytocin receptor,2
15843,Zhang J/Pervasive developmental disorder,oxytocin receptor,6
15844,Chini B/Pervasive developmental disorder,oxytocin receptor,2
15845,Gaiarsa JL/Pervasive developmental disorder,oxytocin receptor,2
15846,Muscatelli F/Pervasive developmental disorder,oxytocin receptor,2
15847,Bertoni A/Pervasive developmental disorder,somatostatin,2
15848,Schaller F/Pervasive developmental disorder,somatostatin,2
15849,Tyzio R/Pervasive developmental disorder,somatostatin,2
15850,Gaillard S/Pervasive developmental disorder,somatostatin,2
15851,Santini F/Pervasive developmental disorder,somatostatin,2
15852,Xolin M/Pervasive developmental disorder,somatostatin,2
15853,Diabira D/Pervasive developmental disorder,somatostatin,2
15854,Vaidyanathan R/Pervasive developmental disorder,somatostatin,2
15855,Matarazzo V/Pervasive developmental disorder,somatostatin,2
15856,Medina I/Pervasive developmental disorder,somatostatin,2
15857,Hammock E/Pervasive developmental disorder,somatostatin,2
15858,Zhang J/Pervasive developmental disorder,somatostatin,6
15859,Chini B/Pervasive developmental disorder,somatostatin,2
15860,Gaiarsa JL/Pervasive developmental disorder,somatostatin,2
15861,Muscatelli F/Pervasive developmental disorder,somatostatin,2
15862,Yoshitomi S/Pervasive developmental disorder,Aicardi syndrome,1
15863,Hamano SI/Pervasive developmental disorder,Aicardi syndrome,1
15864,Hayashi M/Pervasive developmental disorder,Aicardi syndrome,1
15865,Sakuma H/Pervasive developmental disorder,Aicardi syndrome,1
15866,Hirose S/Pervasive developmental disorder,Aicardi syndrome,1
15867,Ishii A/Pervasive developmental disorder,Aicardi syndrome,1
15868,Honda R/Pervasive developmental disorder,Aicardi syndrome,1
15869,Ikeda A/Pervasive developmental disorder,Aicardi syndrome,1
15870,Imai K/Pervasive developmental disorder,Aicardi syndrome,1
15871,Jin K/Pervasive developmental disorder,Aicardi syndrome,1
15872,Kada A/Pervasive developmental disorder,Aicardi syndrome,1
15873,Kakita A/Pervasive developmental disorder,Aicardi syndrome,1
15874,Kato M/Pervasive developmental disorder,Aicardi syndrome,1
15875,Kawai K/Pervasive developmental disorder,Aicardi syndrome,1
15876,Kawakami T/Pervasive developmental disorder,Aicardi syndrome,1
15877,Kobayashi K/Pervasive developmental disorder,Aicardi syndrome,1
15878,Matsuishi T/Pervasive developmental disorder,Aicardi syndrome,1
15879,Matsuo T/Pervasive developmental disorder,Aicardi syndrome,1
15880,Nabatame S/Pervasive developmental disorder,Aicardi syndrome,1
15881,Okamoto N/Pervasive developmental disorder,Aicardi syndrome,1
15882,Ito S/Pervasive developmental disorder,Aicardi syndrome,1
15883,Okumura A/Pervasive developmental disorder,Aicardi syndrome,1
15884,Saito A/Pervasive developmental disorder,Aicardi syndrome,1
15885,Shiraishi H/Pervasive developmental disorder,Aicardi syndrome,1
15886,Shirozu H/Pervasive developmental disorder,Aicardi syndrome,1
15887,Saito T/Pervasive developmental disorder,Aicardi syndrome,1
15888,Sugano H/Pervasive developmental disorder,Aicardi syndrome,1
15889,Takahashi Y/Pervasive developmental disorder,Aicardi syndrome,2
15890,Yamamoto H/Pervasive developmental disorder,Aicardi syndrome,1
15891,Fukuyama T/Pervasive developmental disorder,Aicardi syndrome,1
15892,Kuki I/Pervasive developmental disorder,Aicardi syndrome,1
15893,Inoue Y/Pervasive developmental disorder,Aicardi syndrome,1
15894,Lai ESK/Pervasive developmental disorder,neuroligin 3,1
15895,Nakayama H/Pervasive developmental disorder,neuroligin 3,1
15896,Miyazaki T/Pervasive developmental disorder,neuroligin 3,1
15897,Nakazawa T/Pervasive developmental disorder,neuroligin 3,1
15898,Tabuchi K/Pervasive developmental disorder,neuroligin 3,1
15899,Hashimoto K/Pervasive developmental disorder,neuroligin 3,1
15900,Watanabe M/Pervasive developmental disorder,neuroligin 3,1
15901,Kano M/Pervasive developmental disorder,neuroligin 3,1
15902,Modafferi S/Pervasive developmental disorder,chromodomain helicase DNA binding protein 8,1
15903,Zhong X/Pervasive developmental disorder,chromodomain helicase DNA binding protein 8,1
15904,Kleensang A/Pervasive developmental disorder,chromodomain helicase DNA binding protein 8,1
15905,Murata Y/Pervasive developmental disorder,chromodomain helicase DNA binding protein 8,1
15906,Fagiani F/Pervasive developmental disorder,chromodomain helicase DNA binding protein 8,1
15907,Pamies D/Pervasive developmental disorder,chromodomain helicase DNA binding protein 8,1
15908,Hogberg HT/Pervasive developmental disorder,chromodomain helicase DNA binding protein 8,1
15909,Calabrese V/Pervasive developmental disorder,chromodomain helicase DNA binding protein 8,1
15910,Lachman H/Pervasive developmental disorder,chromodomain helicase DNA binding protein 8,1
15911,Hartung T/Pervasive developmental disorder,chromodomain helicase DNA binding protein 8,1
15912,Smirnova L/Pervasive developmental disorder,chromodomain helicase DNA binding protein 8,1
15913,Oztan O/Pervasive developmental disorder,arginine vasopressin,1
15914,Talbot CF/Pervasive developmental disorder,arginine vasopressin,1
15915,Argilli E/Pervasive developmental disorder,arginine vasopressin,1
15916,Maness AC/Pervasive developmental disorder,arginine vasopressin,1
15917,Simmons SM/Pervasive developmental disorder,arginine vasopressin,1
15918,Mohsin N/Pervasive developmental disorder,arginine vasopressin,1
15919,Del Rosso LA/Pervasive developmental disorder,arginine vasopressin,1
15920,Garner JP/Pervasive developmental disorder,arginine vasopressin,1
15921,Sherr EH/Pervasive developmental disorder,arginine vasopressin,1
15922,Capitanio JP/Pervasive developmental disorder,arginine vasopressin,1
15923,Parker KJ/Pervasive developmental disorder,arginine vasopressin,1
15924,Mostafa GA/Pervasive developmental disorder,nerve growth factor,2
15925,Meguid NA/Pervasive developmental disorder,nerve growth factor,2
15926,Shehab AAS/Pervasive developmental disorder,nerve growth factor,2
15927,Elsaeid A/Pervasive developmental disorder,nerve growth factor,2
15928,Maher M/Pervasive developmental disorder,nerve growth factor,2
15929,Mostafa GA/Pervasive developmental disorder,myelin basic protein,2
15930,Meguid NA/Pervasive developmental disorder,myelin basic protein,2
15931,Shehab AAS/Pervasive developmental disorder,myelin basic protein,2
15932,Elsaeid A/Pervasive developmental disorder,myelin basic protein,2
15933,Maher M/Pervasive developmental disorder,myelin basic protein,2
15934,Hurley MJ/Pervasive developmental disorder,multiple sclerosis,1
15935,Deacon RMJ/Pervasive developmental disorder,multiple sclerosis,1
15936,Chan AWE/Pervasive developmental disorder,multiple sclerosis,1
15937,Baker D/Pervasive developmental disorder,multiple sclerosis,1
15938,Selwood DL/Pervasive developmental disorder,multiple sclerosis,1
15939,Cogram P/Pervasive developmental disorder,multiple sclerosis,1
15940,Deckmann I/Pervasive developmental disorder,aquaporin 4,4
15941,Santos-Terra J/Pervasive developmental disorder,aquaporin 4,4
15942,Fontes-Dutra M/Pervasive developmental disorder,aquaporin 4,4
15943,Korbes-Rockenbach M/Pervasive developmental disorder,aquaporin 4,1
15944,Bauer-Negrini G/Pervasive developmental disorder,aquaporin 4,3
15945,Schwingel GB/Pervasive developmental disorder,aquaporin 4,4
15946,Riesgo R/Pervasive developmental disorder,aquaporin 4,3
15947,Bambini-Junior V/Pervasive developmental disorder,aquaporin 4,2
15948,Gottfried C/Pervasive developmental disorder,aquaporin 4,4
15949,Miyoshi G/Pervasive developmental disorder,glutamate decarboxylase 2,1
15950,Ueta Y/Pervasive developmental disorder,glutamate decarboxylase 2,1
15951,Natsubori A/Pervasive developmental disorder,glutamate decarboxylase 2,1
15952,Hiraga K/Pervasive developmental disorder,glutamate decarboxylase 2,1
15953,Osaki H/Pervasive developmental disorder,glutamate decarboxylase 2,1
15954,Yagasaki Y/Pervasive developmental disorder,glutamate decarboxylase 2,1
15955,Kishi Y/Pervasive developmental disorder,glutamate decarboxylase 2,1
15956,Yanagawa Y/Pervasive developmental disorder,glutamate decarboxylase 2,1
15957,Fishell G/Pervasive developmental disorder,glutamate decarboxylase 2,1
15958,Machold RP/Pervasive developmental disorder,glutamate decarboxylase 2,1
15959,Miyata M/Pervasive developmental disorder,glutamate decarboxylase 2,1
15960,Deneubourg C/Pervasive developmental disorder,beclin 1,14
15961,Ramm M/Pervasive developmental disorder,beclin 1,14
15962,Smith LJ/Pervasive developmental disorder,beclin 1,14
15963,Baron O/Pervasive developmental disorder,beclin 1,14
15964,Singh K/Pervasive developmental disorder,beclin 1,14
15965,Byrne SC/Pervasive developmental disorder,beclin 1,14
15966,Duchen MR/Pervasive developmental disorder,beclin 1,14
15967,Gautel M/Pervasive developmental disorder,beclin 1,14
15968,Eskelinen EL/Pervasive developmental disorder,beclin 1,14
15969,Fanto M/Pervasive developmental disorder,beclin 1,14
15970,Jungbluth H/Pervasive developmental disorder,beclin 1,14
15971,Deneubourg C/Pervasive developmental disorder,bridging integrator 1,14
15972,Ramm M/Pervasive developmental disorder,bridging integrator 1,14
15973,Smith LJ/Pervasive developmental disorder,bridging integrator 1,14
15974,Baron O/Pervasive developmental disorder,bridging integrator 1,14
15975,Singh K/Pervasive developmental disorder,bridging integrator 1,14
15976,Byrne SC/Pervasive developmental disorder,bridging integrator 1,14
