id,author/disease,gene,n_articles
2249,Fan M/Disease of mental health,interleukin 6,5
4817,Liu S/Disease of mental health,interleukin 6,7
8023,Sun HM/Disease of mental health,interleukin 6,4
4958,Ma MD/Disease of mental health,interleukin 6,4
2624,Gao YJ/Disease of mental health,interleukin 6,4
6666,Qi CC/Disease of mental health,interleukin 6,5
9016,Xia QR/Disease of mental health,interleukin 6,5
2690,Ge JF/Disease of mental health,interleukin 6,5
2249,Fan M/Disease of mental health,tumor necrosis factor,5
4817,Liu S/Disease of mental health,tumor necrosis factor,7
8023,Sun HM/Disease of mental health,tumor necrosis factor,4
4958,Ma MD/Disease of mental health,tumor necrosis factor,4
2624,Gao YJ/Disease of mental health,tumor necrosis factor,4
6666,Qi CC/Disease of mental health,tumor necrosis factor,5
9016,Xia QR/Disease of mental health,tumor necrosis factor,5
2690,Ge JF/Disease of mental health,tumor necrosis factor,5
2249,Fan M/Disease of mental health,insulin receptor substrate 1,5
4817,Liu S/Disease of mental health,insulin receptor substrate 1,7
8023,Sun HM/Disease of mental health,insulin receptor substrate 1,4
4958,Ma MD/Disease of mental health,insulin receptor substrate 1,4
2624,Gao YJ/Disease of mental health,insulin receptor substrate 1,4
6666,Qi CC/Disease of mental health,insulin receptor substrate 1,5
9016,Xia QR/Disease of mental health,insulin receptor substrate 1,5
2690,Ge JF/Disease of mental health,insulin receptor substrate 1,5
2249,Fan M/Disease of mental health,glial fibrillary acidic protein,5
4817,Liu S/Disease of mental health,glial fibrillary acidic protein,7
8023,Sun HM/Disease of mental health,glial fibrillary acidic protein,4
4958,Ma MD/Disease of mental health,glial fibrillary acidic protein,4
2624,Gao YJ/Disease of mental health,glial fibrillary acidic protein,4
6666,Qi CC/Disease of mental health,glial fibrillary acidic protein,5
9016,Xia QR/Disease of mental health,glial fibrillary acidic protein,5
2690,Ge JF/Disease of mental health,glial fibrillary acidic protein,5
4685,Li J/Disease of mental health,mitogen-activated protein kinase 3,6
4695,Li Q/Disease of mental health,mitogen-activated protein kinase 3,3
8755,Wang X/Disease of mental health,mitogen-activated protein kinase 3,14
9137,Yang X/Disease of mental health,mitogen-activated protein kinase 3,5
8759,Wang Y/Disease of mental health,mitogen-activated protein kinase 3,7
3028,Guo J/Disease of mental health,mitogen-activated protein kinase 3,2
3916,Kang M/Disease of mental health,transferrin receptor,3
4424,Kwon S/Disease of mental health,transferrin receptor,2
4596,Lee W/Disease of mental health,transferrin receptor,3
4115,Kim Y/Disease of mental health,transferrin receptor,4
462,Bae E/Disease of mental health,transferrin receptor,2
4576,Lee J/Disease of mental health,transferrin receptor,2
6281,Park JY/Disease of mental health,transferrin receptor,2
4116,Kim YC/Disease of mental health,transferrin receptor,2
4091,Kim EY/Disease of mental health,transferrin receptor,2
4088,Kim DK/Disease of mental health,transferrin receptor,2
4737,Lim CS/Disease of mental health,transferrin receptor,2
4117,Kim YS/Disease of mental health,transferrin receptor,2
4578,Lee JP/Disease of mental health,transferrin receptor,2
3916,Kang M/Disease of mental health,albumin,3
4424,Kwon S/Disease of mental health,albumin,2
4596,Lee W/Disease of mental health,albumin,3
4115,Kim Y/Disease of mental health,albumin,4
462,Bae E/Disease of mental health,albumin,2
4576,Lee J/Disease of mental health,albumin,2
6281,Park JY/Disease of mental health,albumin,2
4116,Kim YC/Disease of mental health,albumin,2
4091,Kim EY/Disease of mental health,albumin,2
4088,Kim DK/Disease of mental health,albumin,2
4737,Lim CS/Disease of mental health,albumin,2
4117,Kim YS/Disease of mental health,albumin,2
4578,Lee JP/Disease of mental health,albumin,2
9350,Zhang S/Disease of mental health,insulin,2
2620,Gao X/Disease of mental health,C-reactive protein,2
9347,Zhang Q/Disease of mental health,C-reactive protein,5
1335,Chen W/Disease of mental health,C-reactive protein,2
6680,Qin S/Disease of mental health,ribosomal protein L13a,3
3492,Huang X/Disease of mental health,ribosomal protein L13a,3
6697,Qu S/Disease of mental health,ribosomal protein L13a,2
685,Benros ME/Disease of mental health,multiple sclerosis,3
1649,Cutter G/Disease of mental health,multiple sclerosis,2
2779,Giovannoni G/Disease of mental health,multiple sclerosis,3
8159,Tanasescu R/Disease of mental health,multiple sclerosis,6
2915,Gran B/Disease of mental health,multiple sclerosis,2
3042,Gupta V/Disease of mental health,multiple sclerosis,3
7660,Signoriello E/Disease of mental health,multiple sclerosis,3
3584,Imamura M/Disease of mental health,multiple sclerosis,2
4928,Lus G/Disease of mental health,multiple sclerosis,3
3894,Kamble N/Disease of mental health,phospholipase A2 group VI,2
6207,Pal PK/Disease of mental health,phospholipase A2 group VI,3
3894,Kamble N/Disease of mental health,multiple sclerosis,2
6207,Pal PK/Disease of mental health,multiple sclerosis,3
9137,Yang X/Disease of mental health,insulin,5
4677,Li C/Disease of mental health,insulin,3
3249,He Y/Disease of mental health,insulin,4
4823,Liu X/Disease of mental health,insulin,8
8735,Wang G/Disease of mental health,insulin,4
6047,Oh JS/Disease of mental health,apolipoprotein E,3
7485,Seo SW/Disease of mental health,apolipoprotein E,2
4577,Lee JH/Disease of mental health,apolipoprotein E,2
4101,Kim JS/Disease of mental health,apolipoprotein E,2
4004,Kaya H/Disease of mental health,aminoacylase 1,2
2820,Goka E/Disease of mental health,aminoacylase 1,2
3695,Janelidze S/Disease of mental health,glial fibrillary acidic protein,6
1424,Christian BT/Disease of mental health,glial fibrillary acidic protein,3
3148,Hansson O/Disease of mental health,glial fibrillary acidic protein,6
1279,Chang L/Disease of mental health,tumor necrosis factor,2
4808,Liu G/Disease of mental health,tumor necrosis factor,2
8755,Wang X/Disease of mental health,tumor necrosis factor,14
9138,Yang Y/Disease of mental health,tumor necrosis factor,3
3195,Hashimoto K/Disease of mental health,tumor necrosis factor,3
6918,Rietschel M/Disease of mental health,telomerase reverse transcriptase,2
3766,Jiang R/Disease of mental health,decorin,2
8278,Tijms BM/Disease of mental health,decorin,5
4683,Li H/Disease of mental health,decorin,10
2809,Gobom J/Disease of mental health,decorin,6
7453,Sekiguchi M/Disease of mental health,decorin,2
9321,Zetterberg H/Disease of mental health,decorin,27
8931,Winblad B/Disease of mental health,decorin,2
8647,Visser PJ/Disease of mental health,decorin,7
5930,Nilsson P/Disease of mental health,decorin,2
1678,Dai B/Disease of mental health,C-reactive protein,2
8999,Wu X/Disease of mental health,C-reactive protein,4
9109,Yan F/Disease of mental health,C-reactive protein,2
1338,Chen Y/Disease of mental health,C-reactive protein,7
9065,Xu Y/Disease of mental health,C-reactive protein,6
9014,Xia Q/Disease of mental health,C-reactive protein,2
9353,Zhang X/Disease of mental health,C-reactive protein,10
9034,Xie X/Disease of mental health,C-reactive protein,4
1678,Dai B/Disease of mental health,tumor necrosis factor,2
8999,Wu X/Disease of mental health,tumor necrosis factor,4
9109,Yan F/Disease of mental health,tumor necrosis factor,2
1338,Chen Y/Disease of mental health,tumor necrosis factor,7
9065,Xu Y/Disease of mental health,tumor necrosis factor,6
9014,Xia Q/Disease of mental health,tumor necrosis factor,2
9353,Zhang X/Disease of mental health,tumor necrosis factor,10
9034,Xie X/Disease of mental health,tumor necrosis factor,4
8755,Wang X/Disease of mental health,multiple sclerosis,14
9125,Yang J/Disease of mental health,multiple sclerosis,3
3195,Hashimoto K/Disease of mental health,multiple sclerosis,3
8755,Wang X/Disease of mental health,angiotensin converting enzyme 2,14
813,Blennow K/Disease of mental health,multiple sclerosis,19
9321,Zetterberg H/Disease of mental health,multiple sclerosis,27
1243,Cellerino M/Disease of mental health,multiple sclerosis,2
6338,Paul F/Disease of mental health,multiple sclerosis,5
8855,Westlye LT/Disease of mental health,multiple sclerosis,5
9410,Zhou Y/Disease of mental health,neurotensin,5
4803,Liu C/Disease of mental health,neurotensin,3
8286,Timpson NJ/Disease of mental health,neurotensin,2
2207,Evans RG/Disease of mental health,insulin,2
4405,Kutelev GG/Disease of mental health,uncoupling protein 2,2
5052,Malyshkin SS/Disease of mental health,uncoupling protein 2,2
4336,Krivoruchko AB/Disease of mental health,uncoupling protein 2,2
3644,Ivanov AM/Disease of mental health,uncoupling protein 2,2
1355,Cherkashin DV/Disease of mental health,uncoupling protein 2,2
8367,Trandina AE/Disease of mental health,uncoupling protein 2,2
5656,Morozova NE/Disease of mental health,uncoupling protein 2,2
1845,Derevyankin DS/Disease of mental health,uncoupling protein 2,2
4405,Kutelev GG/Disease of mental health,methylenetetrahydrofolate reductase,2
5052,Malyshkin SS/Disease of mental health,methylenetetrahydrofolate reductase,2
4336,Krivoruchko AB/Disease of mental health,methylenetetrahydrofolate reductase,2
3644,Ivanov AM/Disease of mental health,methylenetetrahydrofolate reductase,2
1355,Cherkashin DV/Disease of mental health,methylenetetrahydrofolate reductase,2
8367,Trandina AE/Disease of mental health,methylenetetrahydrofolate reductase,2
5656,Morozova NE/Disease of mental health,methylenetetrahydrofolate reductase,2
1845,Derevyankin DS/Disease of mental health,methylenetetrahydrofolate reductase,2
1338,Chen Y/Disease of mental health,somatostatin,7
8759,Wang Y/Disease of mental health,somatostatin,7
1764,De Jager PL/Disease of mental health,somatostatin,2
680,Bennett DA/Disease of mental health,somatostatin,2
8389,Tripathy SJ/Disease of mental health,somatostatin,2
2314,Felsky D/Disease of mental health,somatostatin,2
1226,Cavalla P/Disease of mental health,multiple sclerosis,4
1521,Comi G/Disease of mental health,multiple sclerosis,4
2374,Filippi M/Disease of mental health,multiple sclerosis,4
1764,De Jager PL/Disease of mental health,multiple sclerosis,2
2878,Gorlich CL/Disease of mental health,selenoprotein P,2
8029,Sun Q/Disease of mental health,selenoprotein P,3
7003,Roggenkamp V/Disease of mental health,selenoprotein P,2
3066,Hackler J/Disease of mental health,selenoprotein P,2
5355,Mehl S/Disease of mental health,selenoprotein P,2
5510,Minich WB/Disease of mental health,selenoprotein P,2
3872,Kaindl AM/Disease of mental health,selenoprotein P,2
7376,Schomburg L/Disease of mental health,selenoprotein P,2
2878,Gorlich CL/Disease of mental health,ceruloplasmin,2
8029,Sun Q/Disease of mental health,ceruloplasmin,3
7003,Roggenkamp V/Disease of mental health,ceruloplasmin,2
3066,Hackler J/Disease of mental health,ceruloplasmin,2
5355,Mehl S/Disease of mental health,ceruloplasmin,2
5510,Minich WB/Disease of mental health,ceruloplasmin,2
3872,Kaindl AM/Disease of mental health,ceruloplasmin,2
7376,Schomburg L/Disease of mental health,ceruloplasmin,2
1436,Chun MY/Disease of mental health,apolipoprotein E,2
6276,Park HK/Disease of mental health,apolipoprotein E,2
3730,Jeong JH/Disease of mental health,apolipoprotein E,3
6021,Oakhill JS/Disease of mental health,insulin,2
7425,Scott JW/Disease of mental health,insulin,3
6992,Rodriguez de Fonseca F/Disease of mental health,myeloperoxidase,3
7852,Soysal A/Disease of mental health,multiple sclerosis,5
7589,Shi L/Disease of mental health,kinesin family member 5A,2
3761,Jiang J/Disease of mental health,kinesin family member 5A,4
7338,Schiavetti I/Disease of mental health,multiple sclerosis,2
1557,Cordioli C/Disease of mental health,multiple sclerosis,3
1490,Cocco E/Disease of mental health,multiple sclerosis,4
1505,Cola G/Disease of mental health,multiple sclerosis,2
7660,Signoriello E/Disease of mental health,multiple sclerosis,3
4502,Lanzillo R/Disease of mental health,multiple sclerosis,3
1110,Caleri F/Disease of mental health,multiple sclerosis,2
1539,Conte A/Disease of mental health,multiple sclerosis,4
849,Bonavita S/Disease of mental health,multiple sclerosis,2
1226,Cavalla P/Disease of mental health,multiple sclerosis,4
6336,Patti F/Disease of mental health,multiple sclerosis,8
2351,Ferraro D/Disease of mental health,multiple sclerosis,3
1481,Clerico M/Disease of mental health,multiple sclerosis,2
3587,Immovilli P/Disease of mental health,multiple sclerosis,2
1884,Di Filippo M/Disease of mental health,multiple sclerosis,2
7205,Salvetti M/Disease of mental health,multiple sclerosis,9
7839,Sormani MP/Disease of mental health,multiple sclerosis,4
7048,Rossi S/Disease of mental health,brain derived neurotrophic factor,2
779,Binder MD/Disease of mental health,multiple sclerosis,2
3207,Hatters DM/Disease of mental health,huntingtin,2
9417,Zhu L/Disease of mental health,dopamine receptor D1,2
3245,He L/Disease of mental health,dopamine receptor D1,4
8749,Wang S/Disease of mental health,dopamine receptor D1,7
3464,Hu H/Disease of mental health,dopamine receptor D1,2
1333,Chen T/Disease of mental health,dopamine receptor D1,4
8917,Wilson A/Disease of mental health,CF transmembrane conductance regulator,2
9423,Zhu Z/Disease of mental health,insulin,2
4765,Lin ZK/Disease of mental health,C-reactive protein,2
4960,Ma SJ/Disease of mental health,C-reactive protein,2
6674,Qian JL/Disease of mental health,C-reactive protein,2
4758,Lin SH/Disease of mental health,C-reactive protein,2
9020,Xia YR/Disease of mental health,C-reactive protein,2
9037,Xie YF/Disease of mental health,C-reactive protein,2
8738,Wang HY/Disease of mental health,C-reactive protein,2
7640,Shu R/Disease of mental health,C-reactive protein,2
4765,Lin ZK/Disease of mental health,tumor necrosis factor,2
4960,Ma SJ/Disease of mental health,tumor necrosis factor,2
6674,Qian JL/Disease of mental health,tumor necrosis factor,2
4758,Lin SH/Disease of mental health,tumor necrosis factor,2
9020,Xia YR/Disease of mental health,tumor necrosis factor,2
9037,Xie YF/Disease of mental health,tumor necrosis factor,2
8738,Wang HY/Disease of mental health,tumor necrosis factor,2
7640,Shu R/Disease of mental health,tumor necrosis factor,2
1325,Chen M/Disease of mental health,synaptophysin,2
2623,Gao Y/Disease of mental health,synaptophysin,4
4810,Liu J/Disease of mental health,synaptophysin,5
9347,Zhang Q/Disease of mental health,synaptophysin,5
9191,Yin D/Disease of mental health,synaptophysin,2
4691,Li M/Disease of mental health,tumor necrosis factor,7
9046,Xu B/Disease of mental health,tumor necrosis factor,3
4706,Li X/Disease of mental health,tumor necrosis factor,9
4709,Li Y/Disease of mental health,tumor necrosis factor,21
6689,Qiu S/Disease of mental health,tumor necrosis factor,4
1323,Chen K/Disease of mental health,tumor necrosis factor,3
4827,Liu Z/Disease of mental health,tumor necrosis factor,3
1935,Ding Y/Disease of mental health,tumor necrosis factor,3
8737,Wang H/Disease of mental health,tumor necrosis factor,8
9053,Xu J/Disease of mental health,tumor necrosis factor,5
4691,Li M/Disease of mental health,multiple sclerosis,7
